證券代碼,公司名稱,年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股),成交值(千元),報酬率％,週轉率％,流通在外股數(千股),市值(百萬元),最後揭示買價,最後揭示賣價,報酬率-Ln,市值比重％,成交值比重％,成交筆數(筆),本益比-TSE,本益比-TEJ,股價淨值比-TSE,股價淨值比-TEJ,漲跌停,股價營收比-TEJ,股利殖利率-TSE,現金股利率,股價漲跌(元),高低價差%,次日開盤參考價,次日漲停價,次日跌停價,注意股票(A),處置股票(D),全額交割(Y),市場別
2317,鴻海,20220418,92.5259,93.433,92.5259,92.9795,11467,1175593,-0.4854,0.0827,13862991,1420957,102.0,102.5,-0.4866,2.72,0.542,6740,10.2,11.5263,1.03,1.0688,,0.2324,5.07,5.0732,-0.5,0.9709,102.5,112.5,92.3,,,,TSE
2330,台積電,20220418,544.125,550.939,543.152,546.072,16579,9311198,-0.1779,0.0639,25931767,14547722,561.0,562.0,-0.1781,27.85,4.296,31712,24.38,25.3617,6.71,7.0075,,9.6294,1.96,1.9162,-1.0,1.4235,561.0,617.0,505.0,,,,TSE
1216,統一,20220419,64.7434,64.9355,64.167,64.167,3736,250632,-0.2985,0.0658,5682015,379559,66.8,67.0,-0.299,0.723,0.114,2816,19.09,19.7755,3.26,3.3691,,0.8176,4.04,4.0419,-0.2,1.194,66.8,73.4,60.2,,,,TSE
2317,鴻海,20220419,93.433,93.8866,92.5259,92.5259,17733,1817596,-0.4878,0.1279,13862991,1414025,102.0,102.5,-0.489,2.692,0.829,9035,10.15,11.4701,1.02,1.0636,,0.2313,5.1,5.098,-0.5,1.4634,102.0,112.0,91.8,,,,TSE
2330,台積電,20220419,550.939,553.859,548.019,549.965,18811,10639032,0.713,0.0725,25931767,14651449,564.0,565.0,0.7105,27.892,4.853,24598,24.55,25.5425,6.76,7.0575,,9.6981,1.95,1.9027,4.0,1.0695,565.0,621.0,509.0,,,,TSE
1216,統一,20220420,63.8788,64.8394,63.8788,64.6473,6478,435154,0.7485,0.114,5682015,382400,67.2,67.3,0.7457,0.721,0.153,3547,19.23,19.9236,3.28,3.3943,,0.8237,4.01,4.0119,0.5,1.497,67.3,74.0,60.6,,,,TSE
2317,鴻海,20220420,92.9795,93.433,92.5259,93.433,19662,2015778,0.9804,0.1418,13862991,1427888,102.5,103.0,0.9756,2.694,0.71,9913,10.25,11.5826,1.03,1.074,,0.2336,5.05,5.0485,1.0,0.9804,103.0,113.0,92.7,,,,TSE
2330,台積電,20220420,554.832,554.832,547.045,554.832,28240,16016967,0.885,0.1089,25931767,14781107,569.0,570.0,0.8811,27.884,5.641,28615,24.77,25.7685,6.82,7.1199,,9.7839,1.93,1.886,5.0,1.4159,570.0,627.0,513.0,,,,TSE
2330,台積電,20220421,555.806,555.806,549.965,549.965,21539,12221437,-0.8772,0.0831,25931767,14651449,564.0,565.0,-0.8811,27.687,5.127,28847,24.55,25.5425,6.76,7.0575,,9.6981,1.95,1.9027,-5.0,1.0526,565.0,621.0,509.0,,,,TSE
1216,統一,20220421,65.1276,65.2237,64.6473,64.8394,5737,387476,0.2972,0.101,5682015,383536,67.4,67.5,0.2967,0.725,0.163,3363,19.29,19.9828,3.29,3.4044,,0.8262,4.0,4.0,0.2,0.8915,67.5,74.2,60.8,,,,TSE
2317,鴻海,20220421,93.8866,94.3402,93.433,93.433,18417,1903089,0.0,0.1329,13862991,1427888,103.0,103.5,0.0,2.698,0.798,7548,10.25,11.5826,1.03,1.074,,0.2336,5.05,5.0485,0.0,0.9709,103.0,113.0,92.7,,,,TSE
1216,統一,20220422,64.2631,64.9355,64.2631,64.7434,4996,335994,-0.1481,0.0879,5682015,382968,67.3,67.4,-0.1483,0.728,0.128,3244,19.26,19.9532,3.28,3.3993,,0.825,4.01,4.0059,-0.1,1.037,67.4,74.1,60.7,,,,TSE
2317,鴻海,20220422,92.9795,93.8866,92.5259,93.8866,16673,1716622,0.4854,0.1203,13862991,1434820,103.0,103.5,0.4843,2.727,0.652,7495,10.3,11.6388,1.04,1.0792,,0.2347,5.02,5.0242,0.5,1.4563,103.5,113.5,93.2,,,,TSE
2330,台積電,20220422,543.152,544.125,542.178,543.152,35567,19849449,-1.2389,0.1372,25931767,14469926,558.0,559.0,-1.2467,27.498,7.539,81550,24.25,25.2261,6.67,6.97,,9.5779,1.97,1.9265,-7.0,0.354,558.0,613.0,503.0,,,,TSE
1216,統一,20220425,64.4552,65.1276,64.167,64.9355,10152,683271,0.2967,0.1787,5682015,384104,67.6,67.7,0.2963,0.748,0.238,4889,19.31,20.0124,3.29,3.4094,,0.8274,3.99,3.9941,0.2,1.4837,67.6,74.3,60.9,,,,TSE
2317,鴻海,20220425,92.9795,92.9795,91.1652,91.1652,41906,4237319,-2.8986,0.3023,13862991,1393231,100.5,101.0,-2.9414,2.712,1.477,30162,10.0,11.3014,1.01,1.0479,,0.2279,5.17,5.1741,-3.0,1.9324,100.5,110.5,90.5,,,,TSE
2330,台積電,20220425,535.365,537.311,531.471,532.444,49067,26907070,-1.9713,0.1892,25931767,14184677,547.0,548.0,-1.991,27.611,9.38,165619,23.77,24.7288,6.54,6.8326,,9.3891,2.01,1.9653,-11.0,1.0753,547.0,601.0,492.5,,,,TSE
2330,台積電,20220426,535.365,536.338,529.524,531.471,39549,21628474,-0.1828,0.1525,25931767,14158745,546.0,547.0,-0.183,27.521,8.818,90252,23.73,24.6836,6.53,6.8201,,9.3719,2.01,1.9689,-1.0,1.2797,546.0,600.0,491.5,,,,TSE
1216,統一,20220426,65.3197,65.8961,65.1276,65.5118,8421,574543,0.8876,0.1482,5682015,387513,68.1,68.2,0.8837,0.753,0.234,5457,19.49,20.19,3.32,3.4397,,0.8348,3.96,3.9589,0.6,1.1834,68.2,75.0,61.4,,,,TSE
